order_id,order_date,week_start,store_id,product_id,quantity,catalog_unit_price,transaction_unit_price,revenue,synthetic_flag
ORD000088501,2025-05-12,2025-05-12,S009,P024,6,1453.01,1431.65,8589.90,1
ORD000088502,2025-05-16,2025-05-12,S009,P024,6,1453.01,1452.43,8714.58,1
ORD000088503,2025-05-16,2025-05-12,S009,P024,3,1453.01,1442.40,4327.20,1
ORD000088504,2025-05-17,2025-05-12,S009,P024,1,1453.01,1384.72,1384.72,1
ORD000088505,2025-05-15,2025-05-12,S009,P024,1,1453.01,1444.58,1444.58,1
ORD000088506,2025-05-23,2025-05-19,S009,P024,7,1453.01,1447.92,10135.44,1
ORD000088507,2025-05-25,2025-05-19,S009,P024,3,1453.01,1412.18,4236.54,1
ORD000088508,2025-05-19,2025-05-19,S009,P024,8,1453.01,1393.44,11147.52,1
ORD000088509,2025-05-25,2025-05-19,S009,P024,8,1453.01,1403.90,11231.20,1
ORD000088510,2025-05-22,2025-05-19,S009,P024,10,1453.01,1423.22,14232.20,1
ORD000088511,2025-05-22,2025-05-19,S009,P024,7,1453.01,1428.74,10001.18,1
ORD000088512,2025-05-24,2025-05-19,S009,P024,7,1453.01,1442.26,10095.82,1
ORD000088513,2025-05-19,2025-05-19,S009,P024,1,1453.01,1386.46,1386.46,1
ORD000088514,2025-05-22,2025-05-19,S009,P024,1,1453.01,1397.36,1397.36,1
ORD000088515,2025-05-29,2025-05-26,S009,P024,6,1453.01,1426.71,8560.26,1
ORD000088516,2025-05-26,2025-05-26,S009,P024,6,1453.01,1444.44,8666.64,1
ORD000088517,2025-05-30,2025-05-26,S009,P024,10,1453.01,1408.55,14085.50,1
ORD000088518,2025-05-29,2025-05-26,S009,P024,6,1453.01,1410.87,8465.22,1
ORD000088519,2025-05-26,2025-05-26,S009,P024,7,1453.01,1390.09,9730.63,1
ORD000088520,2025-05-30,2025-05-26,S009,P024,4,1453.01,1434.56,5738.24,1
ORD000088521,2025-05-28,2025-05-26,S009,P024,4,1453.01,1449.38,5797.52,1
ORD000088522,2025-06-01,2025-05-26,S009,P024,5,1453.01,1447.20,7236.00,1
ORD000088523,2025-05-27,2025-05-26,S009,P024,4,1453.01,1435.57,5742.28,1
ORD000088524,2025-06-03,2025-06-02,S009,P024,4,1453.01,1404.19,5616.76,1
ORD000088525,2025-06-05,2025-06-02,S009,P024,10,1453.01,1388.79,13887.90,1
ORD000088526,2025-06-06,2025-06-02,S009,P024,7,1453.01,1397.36,9781.52,1
ORD000088527,2025-06-07,2025-06-02,S009,P024,1,1453.01,1430.20,1430.20,1
ORD000088528,2025-06-03,2025-06-02,S009,P024,1,1453.01,1447.49,1447.49,1
ORD000088529,2025-06-04,2025-06-02,S009,P024,10,1453.01,1386.61,13866.10,1
ORD000088530,2025-06-03,2025-06-02,S009,P024,7,1453.01,1444.44,10111.08,1
ORD000088531,2025-06-02,2025-06-02,S009,P024,6,1453.01,1436.74,8620.44,1
ORD000088532,2025-06-06,2025-06-02,S009,P024,9,1453.01,1387.04,12483.36,1
ORD000088533,2025-06-07,2025-06-02,S009,P024,4,1453.01,1403.46,5613.84,1
ORD000088534,2025-06-03,2025-06-02,S009,P024,3,1453.01,1415.38,4246.14,1
ORD000088535,2025-06-04,2025-06-02,S009,P024,3,1453.01,1406.80,4220.40,1
ORD000088536,2025-06-02,2025-06-02,S009,P024,1,1453.01,1412.18,1412.18,1
ORD000088537,2025-06-10,2025-06-09,S009,P024,5,1453.01,1394.74,6973.70,1
ORD000088538,2025-06-11,2025-06-09,S009,P024,9,1453.01,1418.43,12765.87,1
ORD000088539,2025-06-14,2025-06-09,S009,P024,5,1453.01,1421.48,7107.40,1
ORD000088540,2025-06-12,2025-06-09,S009,P024,10,1453.01,1395.03,13950.30,1
ORD000088541,2025-06-09,2025-06-09,S009,P024,7,1453.01,1434.85,10043.95,1
ORD000088542,2025-06-13,2025-06-09,S009,P024,3,1453.01,1438.33,4314.99,1
ORD000088543,2025-06-09,2025-06-09,S009,P024,2,1453.01,1441.82,2883.64,1
ORD000088544,2025-06-11,2025-06-09,S009,P024,2,1453.01,1384.43,2768.86,1
ORD000088545,2025-06-13,2025-06-09,S009,P024,8,1453.01,1444.15,11553.20,1
ORD000088546,2025-06-10,2025-06-09,S009,P024,4,1453.01,1446.04,5784.16,1
ORD000088547,2025-06-15,2025-06-09,S009,P024,3,1453.01,1442.55,4327.65,1
ORD000088548,2025-06-22,2025-06-16,S009,P024,7,1453.01,1418.43,9929.01,1
ORD000088549,2025-06-22,2025-06-16,S009,P024,10,1453.01,1380.36,13803.60,1
ORD000088550,2025-06-20,2025-06-16,S009,P024,5,1453.01,1412.76,7063.80,1
ORD000088551,2025-06-20,2025-06-16,S009,P024,2,1453.01,1404.04,2808.08,1
ORD000088552,2025-06-17,2025-06-16,S009,P024,2,1453.01,1439.64,2879.28,1
ORD000088553,2025-06-18,2025-06-16,S009,P024,5,1453.01,1445.74,7228.70,1
ORD000088554,2025-06-17,2025-06-16,S009,P024,7,1453.01,1447.20,10130.40,1
ORD000088555,2025-06-20,2025-06-16,S009,P024,10,1453.01,1407.68,14076.80,1
ORD000088556,2025-06-18,2025-06-16,S009,P024,3,1453.01,1380.80,4142.40,1
ORD000088557,2025-06-16,2025-06-16,S009,P024,9,1453.01,1399.83,12598.47,1
ORD000088558,2025-06-17,2025-06-16,S009,P024,5,1453.01,1439.06,7195.30,1
ORD000088559,2025-06-20,2025-06-16,S009,P024,1,1453.01,1420.17,1420.17,1
ORD000088560,2025-06-19,2025-06-16,S009,P024,1,1453.01,1409.42,1409.42,1
ORD000088561,2025-06-24,2025-06-23,S009,P024,1,1453.01,1388.35,1388.35,1
ORD000088562,2025-06-28,2025-06-23,S009,P024,5,1453.01,1388.21,6941.05,1
ORD000088563,2025-06-26,2025-06-23,S009,P024,10,1453.01,1445.16,14451.60,1
ORD000088564,2025-06-23,2025-06-23,S009,P024,6,1453.01,1438.04,8628.24,1
ORD000088565,2025-06-23,2025-06-23,S009,P024,7,1453.01,1445.89,10121.23,1
ORD000088566,2025-06-26,2025-06-23,S009,P024,10,1453.01,1415.09,14150.90,1
ORD000088567,2025-06-23,2025-06-23,S009,P024,4,1453.01,1425.40,5701.60,1
ORD000088568,2025-06-28,2025-06-23,S009,P024,2,1453.01,1417.56,2835.12,1
ORD000088569,2025-06-28,2025-06-23,S009,P024,3,1453.01,1382.97,4148.91,1
ORD000088570,2025-07-03,2025-06-30,S009,P024,2,1453.01,1431.65,2863.30,1
ORD000088571,2025-07-06,2025-06-30,S009,P024,3,1453.01,1407.53,4222.59,1
ORD000088572,2025-07-01,2025-06-30,S009,P024,4,1453.01,1390.82,5563.28,1
ORD000088573,2025-07-01,2025-06-30,S009,P024,10,1453.01,1438.77,14387.70,1
ORD000088574,2025-06-30,2025-06-30,S009,P024,1,1453.01,1399.54,1399.54,1
ORD000088575,2025-07-03,2025-06-30,S009,P024,3,1453.01,1450.25,4350.75,1
ORD000088576,2025-06-30,2025-06-30,S009,P024,6,1453.01,1429.04,8574.24,1
ORD000088577,2025-07-06,2025-06-30,S009,P024,8,1453.01,1441.10,11528.80,1
ORD000088578,2025-06-30,2025-06-30,S009,P024,2,1453.01,1447.92,2895.84,1
ORD000088579,2025-07-06,2025-06-30,S009,P024,9,1453.01,1423.80,12814.20,1
ORD000088580,2025-07-05,2025-06-30,S009,P024,4,1453.01,1424.97,5699.88,1
ORD000088581,2025-07-07,2025-07-07,S009,P024,8,1453.01,1393.29,11146.32,1
ORD000088582,2025-07-09,2025-07-07,S009,P024,4,1453.01,1451.56,5806.24,1
ORD000088583,2025-07-10,2025-07-07,S009,P024,1,1453.01,1413.63,1413.63,1
ORD000088584,2025-07-08,2025-07-07,S009,P024,9,1453.01,1429.62,12866.58,1
ORD000088585,2025-07-11,2025-07-07,S009,P024,10,1453.01,1438.48,14384.80,1
ORD000088586,2025-07-12,2025-07-07,S009,P024,4,1453.01,1408.26,5633.04,1
ORD000088587,2025-07-10,2025-07-07,S009,P024,9,1453.01,1447.92,13031.28,1
ORD000088588,2025-07-07,2025-07-07,S009,P024,7,1453.01,1408.11,9856.77,1
ORD000088589,2025-07-07,2025-07-07,S009,P024,3,1453.01,1424.53,4273.59,1
ORD000088590,2025-07-13,2025-07-07,S009,P024,2,1453.01,1452.28,2904.56,1
ORD000088591,2025-07-20,2025-07-14,S009,P024,10,1453.01,1416.10,14161.00,1
ORD000088592,2025-07-14,2025-07-14,S009,P024,3,1453.01,1407.09,4221.27,1
ORD000088593,2025-07-16,2025-07-14,S009,P024,9,1453.01,1408.55,12676.95,1
ORD000088594,2025-07-16,2025-07-14,S009,P024,8,1453.01,1451.56,11612.48,1
ORD000088595,2025-07-19,2025-07-14,S009,P024,1,1453.01,1437.03,1437.03,1
ORD000088596,2025-07-20,2025-07-14,S009,P024,5,1453.01,1383.70,6918.50,1
ORD000088597,2025-07-18,2025-07-14,S009,P024,8,1453.01,1391.84,11134.72,1
ORD000088598,2025-07-17,2025-07-14,S009,P024,4,1453.01,1398.09,5592.36,1
ORD000088599,2025-07-18,2025-07-14,S009,P024,3,1453.01,1438.04,4314.12,1
ORD000088600,2025-07-18,2025-07-14,S009,P024,2,1453.01,1410.29,2820.58,1
ORD000088601,2025-07-14,2025-07-14,S009,P024,3,1453.01,1424.24,4272.72,1
ORD000088602,2025-07-25,2025-07-21,S009,P024,10,1453.01,1443.71,14437.10,1
ORD000088603,2025-07-26,2025-07-21,S009,P024,10,1453.01,1430.78,14307.80,1
ORD000088604,2025-07-23,2025-07-21,S009,P024,9,1453.01,1409.86,12688.74,1
ORD000088605,2025-07-25,2025-07-21,S009,P024,6,1453.01,1382.97,8297.82,1
ORD000088606,2025-07-23,2025-07-21,S009,P024,4,1453.01,1405.79,5623.16,1
ORD000088607,2025-07-24,2025-07-21,S009,P024,4,1453.01,1394.31,5577.24,1
ORD000088608,2025-07-21,2025-07-21,S009,P024,2,1453.01,1422.06,2844.12,1
ORD000088609,2025-07-22,2025-07-21,S009,P024,8,1453.01,1401.28,11210.24,1
ORD000088610,2025-07-23,2025-07-21,S009,P024,1,1453.01,1404.92,1404.92,1
ORD000088611,2025-07-22,2025-07-21,S009,P024,6,1453.01,1448.07,8688.42,1
ORD000088612,2025-07-23,2025-07-21,S009,P024,1,1453.01,1387.19,1387.19,1
ORD000088613,2025-08-03,2025-07-28,S009,P024,1,1453.01,1398.38,1398.38,1
ORD000088614,2025-07-28,2025-07-28,S009,P024,9,1453.01,1414.94,12734.46,1
ORD000088615,2025-07-28,2025-07-28,S009,P024,7,1453.01,1415.81,9910.67,1
ORD000088616,2025-08-03,2025-07-28,S009,P024,9,1453.01,1386.17,12475.53,1
ORD000088617,2025-07-31,2025-07-28,S009,P024,4,1453.01,1425.98,5703.92,1
ORD000088618,2025-07-28,2025-07-28,S009,P024,5,1453.01,1450.83,7254.15,1
ORD000088619,2025-08-03,2025-07-28,S009,P024,3,1453.01,1405.06,4215.18,1
ORD000088620,2025-07-31,2025-07-28,S009,P024,1,1453.01,1390.82,1390.82,1
ORD000088621,2025-08-01,2025-07-28,S009,P024,1,1453.01,1395.03,1395.03,1
ORD000088622,2025-07-30,2025-07-28,S009,P024,1,1453.01,1450.10,1450.10,1
ORD000088623,2025-08-10,2025-08-04,S009,P024,7,1453.01,1384.86,9694.02,1
ORD000088624,2025-08-07,2025-08-04,S009,P024,10,1453.01,1416.25,14162.50,1
ORD000088625,2025-08-05,2025-08-04,S009,P024,2,1453.01,1383.56,2767.12,1
ORD000088626,2025-08-09,2025-08-04,S009,P024,8,1453.01,1425.84,11406.72,1
ORD000088627,2025-08-07,2025-08-04,S009,P024,7,1453.01,1426.13,9982.91,1
ORD000088628,2025-08-05,2025-08-04,S009,P024,8,1453.01,1419.45,11355.60,1
ORD000088629,2025-08-05,2025-08-04,S009,P024,2,1453.01,1395.76,2791.52,1
ORD000088630,2025-08-10,2025-08-04,S009,P024,1,1453.01,1411.02,1411.02,1
ORD000088631,2025-08-17,2025-08-11,S009,P024,1,1453.01,1421.04,1421.04,1
ORD000088632,2025-08-13,2025-08-11,S009,P024,3,1453.01,1446.33,4338.99,1
ORD000088633,2025-08-17,2025-08-11,S009,P024,5,1453.01,1420.17,7100.85,1
ORD000088634,2025-08-12,2025-08-11,S009,P024,8,1453.01,1391.98,11135.84,1
ORD000088635,2025-08-17,2025-08-11,S009,P024,3,1453.01,1414.07,4242.21,1
ORD000088636,2025-08-11,2025-08-11,S009,P024,6,1453.01,1410.87,8465.22,1
ORD000088637,2025-08-11,2025-08-11,S009,P024,4,1453.01,1452.86,5811.44,1
ORD000088638,2025-08-13,2025-08-11,S009,P024,9,1453.01,1416.10,12744.90,1
ORD000088639,2025-08-12,2025-08-11,S009,P024,4,1453.01,1420.17,5680.68,1
ORD000088640,2025-08-15,2025-08-11,S009,P024,10,1453.01,1398.09,13980.90,1
ORD000088641,2025-08-16,2025-08-11,S009,P024,7,1453.01,1387.19,9710.33,1
ORD000088642,2025-08-11,2025-08-11,S009,P024,3,1453.01,1389.08,4167.24,1
ORD000088643,2025-08-14,2025-08-11,S009,P024,1,1453.01,1417.56,1417.56,1
ORD000088644,2025-08-20,2025-08-18,S009,P024,4,1453.01,1385.30,5541.20,1
ORD000088645,2025-08-20,2025-08-18,S009,P024,4,1453.01,1386.61,5546.44,1
ORD000088646,2025-08-21,2025-08-18,S009,P024,9,1453.01,1405.21,12646.89,1
ORD000088647,2025-08-24,2025-08-18,S009,P024,7,1453.01,1403.90,9827.30,1
ORD000088648,2025-08-24,2025-08-18,S009,P024,3,1453.01,1433.54,4300.62,1
ORD000088649,2025-08-21,2025-08-18,S009,P024,10,1453.01,1390.39,13903.90,1
ORD000088650,2025-08-18,2025-08-18,S009,P024,5,1453.01,1411.74,7058.70,1
ORD000088651,2025-08-20,2025-08-18,S009,P024,4,1453.01,1380.36,5521.44,1
ORD000088652,2025-08-22,2025-08-18,S009,P024,1,1453.01,1386.90,1386.90,1
ORD000088653,2025-08-25,2025-08-25,S009,P024,3,1453.01,1406.08,4218.24,1
ORD000088654,2025-08-27,2025-08-25,S009,P024,4,1453.01,1427.29,5709.16,1
ORD000088655,2025-08-25,2025-08-25,S009,P024,8,1453.01,1433.10,11464.80,1
ORD000088656,2025-08-26,2025-08-25,S009,P024,2,1453.01,1421.62,2843.24,1
ORD000088657,2025-08-26,2025-08-25,S009,P024,5,1453.01,1436.45,7182.25,1
ORD000088658,2025-08-27,2025-08-25,S009,P024,2,1453.01,1440.80,2881.60,1
ORD000088659,2025-08-29,2025-08-25,S009,P024,1,1453.01,1394.45,1394.45,1
ORD000088660,2025-08-29,2025-08-25,S009,P024,1,1453.01,1391.26,1391.26,1
ORD000088661,2025-08-29,2025-08-25,S009,P024,3,1453.01,1423.08,4269.24,1
ORD000088662,2025-08-31,2025-08-25,S009,P024,5,1453.01,1452.28,7261.40,1
ORD000088663,2025-08-26,2025-08-25,S009,P024,1,1453.01,1434.99,1434.99,1
ORD000088664,2025-08-25,2025-08-25,S009,P024,1,1453.01,1422.79,1422.79,1
ORD000088665,2025-09-06,2025-09-01,S009,P024,10,1453.01,1417.56,14175.60,1
ORD000088666,2025-09-06,2025-09-01,S009,P024,5,1453.01,1422.35,7111.75,1
ORD000088667,2025-09-04,2025-09-01,S009,P024,3,1453.01,1437.90,4313.70,1
ORD000088668,2025-09-05,2025-09-01,S009,P024,5,1453.01,1428.02,7140.10,1
ORD000088669,2025-09-02,2025-09-01,S009,P024,3,1453.01,1439.79,4319.37,1
ORD000088670,2025-09-07,2025-09-01,S009,P024,5,1453.01,1419.88,7099.40,1
ORD000088671,2025-09-05,2025-09-01,S009,P024,7,1453.01,1393.73,9756.11,1
ORD000088672,2025-09-03,2025-09-01,S009,P024,3,1453.01,1382.83,4148.49,1
ORD000088673,2025-09-09,2025-09-08,S009,P024,7,1453.01,1423.51,9964.57,1
ORD000088674,2025-09-14,2025-09-08,S009,P024,10,1453.01,1442.84,14428.40,1
ORD000088675,2025-09-14,2025-09-08,S009,P024,10,1453.01,1398.38,13983.80,1
ORD000088676,2025-09-14,2025-09-08,S009,P024,3,1453.01,1398.09,4194.27,1
ORD000088677,2025-09-12,2025-09-08,S009,P024,3,1453.01,1445.16,4335.48,1
ORD000088678,2025-09-10,2025-09-08,S009,P024,2,1453.01,1451.56,2903.12,1
ORD000088679,2025-09-12,2025-09-08,S009,P024,5,1453.01,1438.19,7190.95,1
ORD000088680,2025-09-17,2025-09-15,S009,P024,4,1453.01,1415.38,5661.52,1
ORD000088681,2025-09-15,2025-09-15,S009,P024,4,1453.01,1441.53,5766.12,1
ORD000088682,2025-09-21,2025-09-15,S009,P024,8,1453.01,1417.27,11338.16,1
ORD000088683,2025-09-19,2025-09-15,S009,P024,9,1453.01,1407.82,12670.38,1
ORD000088684,2025-09-15,2025-09-15,S009,P024,1,1453.01,1445.16,1445.16,1
ORD000088685,2025-09-16,2025-09-15,S009,P024,8,1453.01,1438.92,11511.36,1
ORD000088686,2025-09-16,2025-09-15,S009,P024,2,1453.01,1433.39,2866.78,1
ORD000088687,2025-09-17,2025-09-15,S009,P024,1,1453.01,1442.84,1442.84,1
ORD000088688,2025-09-15,2025-09-15,S009,P024,2,1453.01,1399.10,2798.20,1
ORD000088689,2025-09-19,2025-09-15,S009,P024,5,1453.01,1451.27,7256.35,1
ORD000088690,2025-09-18,2025-09-15,S009,P024,1,1453.01,1437.46,1437.46,1
ORD000088691,2025-09-23,2025-09-22,S009,P024,8,1453.01,1420.46,11363.68,1
ORD000088692,2025-09-25,2025-09-22,S009,P024,8,1453.01,1420.32,11362.56,1
ORD000088693,2025-09-28,2025-09-22,S009,P024,2,1453.01,1416.83,2833.66,1
ORD000088694,2025-09-22,2025-09-22,S009,P024,8,1453.01,1440.51,11524.08,1
ORD000088695,2025-09-22,2025-09-22,S009,P024,7,1453.01,1380.80,9665.60,1
ORD000088696,2025-09-27,2025-09-22,S009,P024,4,1453.01,1445.60,5782.40,1
ORD000088697,2025-10-03,2025-09-29,S009,P024,7,1453.01,1395.33,9767.31,1
ORD000088698,2025-10-04,2025-09-29,S009,P024,4,1453.01,1424.53,5698.12,1
ORD000088699,2025-10-04,2025-09-29,S009,P024,6,1453.01,1384.86,8309.16,1
ORD000088700,2025-10-05,2025-09-29,S009,P024,7,1453.01,1422.79,9959.53,1
ORD000088701,2025-09-29,2025-09-29,S009,P024,5,1453.01,1401.57,7007.85,1
ORD000088702,2025-10-04,2025-09-29,S009,P024,9,1453.01,1401.43,12612.87,1
ORD000088703,2025-09-30,2025-09-29,S009,P024,2,1453.01,1393.29,2786.58,1
ORD000088704,2025-10-02,2025-09-29,S009,P024,4,1453.01,1398.38,5593.52,1
ORD000088705,2025-10-02,2025-09-29,S009,P024,4,1453.01,1418.28,5673.12,1
ORD000088706,2025-10-05,2025-09-29,S009,P024,7,1453.01,1418.43,9929.01,1
ORD000088707,2025-09-30,2025-09-29,S009,P024,5,1453.01,1393.73,6968.65,1
ORD000088708,2025-10-01,2025-09-29,S009,P024,9,1453.01,1384.14,12457.26,1
ORD000088709,2025-09-30,2025-09-29,S009,P024,1,1453.01,1412.62,1412.62,1
ORD000088710,2025-10-11,2025-10-06,S009,P024,1,1453.01,1448.94,1448.94,1
ORD000088711,2025-10-07,2025-10-06,S009,P024,4,1453.01,1412.91,5651.64,1
ORD000088712,2025-10-11,2025-10-06,S009,P024,3,1453.01,1434.85,4304.55,1
ORD000088713,2025-10-07,2025-10-06,S009,P024,5,1453.01,1405.93,7029.65,1
ORD000088714,2025-10-06,2025-10-06,S009,P024,5,1453.01,1411.74,7058.70,1
ORD000088715,2025-10-10,2025-10-06,S009,P024,10,1453.01,1414.21,14142.10,1
ORD000088716,2025-10-07,2025-10-06,S009,P024,1,1453.01,1399.83,1399.83,1
ORD000088717,2025-10-06,2025-10-06,S009,P024,10,1453.01,1438.19,14381.90,1
ORD000088718,2025-10-09,2025-10-06,S009,P024,4,1453.01,1421.48,5685.92,1
ORD000088719,2025-10-06,2025-10-06,S009,P024,2,1453.01,1426.42,2852.84,1
ORD000088720,2025-10-12,2025-10-06,S009,P024,1,1453.01,1425.55,1425.55,1
ORD000088721,2025-10-08,2025-10-06,S009,P024,6,1453.01,1444.58,8667.48,1
ORD000088722,2025-10-12,2025-10-06,S009,P024,6,1453.01,1401.72,8410.32,1
ORD000088723,2025-10-06,2025-10-06,S009,P024,1,1453.01,1434.56,1434.56,1
ORD000088724,2025-10-16,2025-10-13,S009,P024,4,1453.01,1403.32,5613.28,1
ORD000088725,2025-10-16,2025-10-13,S009,P024,9,1453.01,1413.63,12722.67,1
ORD000088726,2025-10-17,2025-10-13,S009,P024,8,1453.01,1443.71,11549.68,1
ORD000088727,2025-10-15,2025-10-13,S009,P024,3,1453.01,1420.03,4260.09,1
ORD000088728,2025-10-13,2025-10-13,S009,P024,5,1453.01,1388.93,6944.65,1
ORD000088729,2025-10-15,2025-10-13,S009,P024,6,1453.01,1411.89,8471.34,1
ORD000088730,2025-10-17,2025-10-13,S009,P024,9,1453.01,1429.04,12861.36,1
ORD000088731,2025-10-17,2025-10-13,S009,P024,6,1453.01,1401.57,8409.42,1
ORD000088732,2025-10-15,2025-10-13,S009,P024,9,1453.01,1435.28,12917.52,1
ORD000088733,2025-10-26,2025-10-20,S009,P024,9,1453.01,1383.85,12454.65,1
ORD000088734,2025-10-23,2025-10-20,S009,P024,9,1453.01,1398.81,12589.29,1
ORD000088735,2025-10-25,2025-10-20,S009,P024,6,1453.01,1392.71,8356.26,1
ORD000088736,2025-10-24,2025-10-20,S009,P024,5,1453.01,1391.98,6959.90,1
ORD000088737,2025-10-25,2025-10-20,S009,P024,2,1453.01,1417.85,2835.70,1
ORD000088738,2025-10-21,2025-10-20,S009,P024,9,1453.01,1424.39,12819.51,1
ORD000088739,2025-10-25,2025-10-20,S009,P024,5,1453.01,1385.74,6928.70,1
ORD000088740,2025-10-21,2025-10-20,S009,P024,3,1453.01,1415.09,4245.27,1
ORD000088741,2025-10-23,2025-10-20,S009,P024,1,1453.01,1443.27,1443.27,1
ORD000088742,2025-10-20,2025-10-20,S009,P024,1,1453.01,1442.55,1442.55,1
ORD000088743,2025-10-27,2025-10-27,S009,P024,8,1453.01,1435.14,11481.12,1
ORD000088744,2025-10-29,2025-10-27,S009,P024,10,1453.01,1437.61,14376.10,1
ORD000088745,2025-11-02,2025-10-27,S009,P024,10,1453.01,1410.29,14102.90,1
ORD000088746,2025-10-27,2025-10-27,S009,P024,5,1453.01,1449.67,7248.35,1
ORD000088747,2025-10-28,2025-10-27,S009,P024,9,1453.01,1400.70,12606.30,1
ORD000088748,2025-11-02,2025-10-27,S009,P024,3,1453.01,1402.74,4208.22,1
ORD000088749,2025-11-02,2025-10-27,S009,P024,1,1453.01,1422.79,1422.79,1
ORD000088750,2025-11-09,2025-11-03,S009,P024,4,1453.01,1406.95,5627.80,1
ORD000088751,2025-11-09,2025-11-03,S009,P024,1,1453.01,1391.40,1391.40,1
ORD000088752,2025-11-08,2025-11-03,S009,P024,8,1453.01,1418.43,11347.44,1
ORD000088753,2025-11-09,2025-11-03,S009,P024,1,1453.01,1425.98,1425.98,1
ORD000088754,2025-11-04,2025-11-03,S009,P024,5,1453.01,1416.68,7083.40,1
ORD000088755,2025-11-03,2025-11-03,S009,P024,6,1453.01,1415.96,8495.76,1
ORD000088756,2025-11-08,2025-11-03,S009,P024,2,1453.01,1405.79,2811.58,1
ORD000088757,2025-11-04,2025-11-03,S009,P024,10,1453.01,1416.83,14168.30,1
ORD000088758,2025-11-07,2025-11-03,S009,P024,4,1453.01,1404.77,5619.08,1
ORD000088759,2025-11-05,2025-11-03,S009,P024,8,1453.01,1382.97,11063.76,1
ORD000088760,2025-11-03,2025-11-03,S009,P024,9,1453.01,1392.13,12529.17,1
ORD000088761,2025-11-07,2025-11-03,S009,P024,1,1453.01,1420.61,1420.61,1
ORD000088762,2025-11-09,2025-11-03,S009,P024,1,1453.01,1385.01,1385.01,1
ORD000088763,2025-11-03,2025-11-03,S009,P024,1,1453.01,1429.47,1429.47,1
ORD000088764,2025-11-15,2025-11-10,S009,P024,7,1453.01,1420.03,9940.21,1
ORD000088765,2025-11-10,2025-11-10,S009,P024,9,1453.01,1444.29,12998.61,1
ORD000088766,2025-11-14,2025-11-10,S009,P024,4,1453.01,1383.85,5535.40,1
ORD000088767,2025-11-10,2025-11-10,S009,P024,8,1453.01,1393.15,11145.20,1
ORD000088768,2025-11-10,2025-11-10,S009,P024,6,1453.01,1406.08,8436.48,1
ORD000088769,2025-11-16,2025-11-10,S009,P024,2,1453.01,1401.28,2802.56,1
ORD000088770,2025-11-14,2025-11-10,S009,P024,3,1453.01,1408.55,4225.65,1
ORD000088771,2025-11-14,2025-11-10,S009,P024,2,1453.01,1441.53,2883.06,1
ORD000088772,2025-11-15,2025-11-10,S009,P024,6,1453.01,1398.09,8388.54,1
ORD000088773,2025-11-20,2025-11-17,S009,P024,9,1453.01,1398.52,12586.68,1
ORD000088774,2025-11-20,2025-11-17,S009,P024,8,1453.01,1388.93,11111.44,1
ORD000088775,2025-11-17,2025-11-17,S009,P024,6,1453.01,1432.38,8594.28,1
ORD000088776,2025-11-22,2025-11-17,S009,P024,3,1453.01,1436.88,4310.64,1
ORD000088777,2025-11-21,2025-11-17,S009,P024,5,1453.01,1426.27,7131.35,1
ORD000088778,2025-11-19,2025-11-17,S009,P024,5,1453.01,1426.13,7130.65,1
ORD000088779,2025-11-21,2025-11-17,S009,P024,6,1453.01,1387.04,8322.24,1
ORD000088780,2025-11-20,2025-11-17,S009,P024,7,1453.01,1405.93,9841.51,1
ORD000088781,2025-11-23,2025-11-17,S009,P024,2,1453.01,1383.56,2767.12,1
ORD000088782,2025-11-28,2025-11-24,S009,P024,8,1453.01,1396.92,11175.36,1
ORD000088783,2025-11-26,2025-11-24,S009,P024,8,1453.01,1414.65,11317.20,1
ORD000088784,2025-11-24,2025-11-24,S009,P024,10,1453.01,1432.23,14322.30,1
ORD000088785,2025-11-29,2025-11-24,S009,P024,1,1453.01,1435.72,1435.72,1
ORD000088786,2025-11-30,2025-11-24,S009,P024,6,1453.01,1423.51,8541.06,1
ORD000088787,2025-11-25,2025-11-24,S009,P024,10,1453.01,1382.97,13829.70,1
ORD000088788,2025-11-25,2025-11-24,S009,P024,2,1453.01,1426.86,2853.72,1
ORD000088789,2025-11-29,2025-11-24,S009,P024,1,1453.01,1394.89,1394.89,1
ORD000088790,2025-12-06,2025-12-01,S009,P024,1,1453.01,1435.43,1435.43,1
ORD000088791,2025-12-07,2025-12-01,S009,P024,2,1453.01,1389.08,2778.16,1
ORD000088792,2025-12-07,2025-12-01,S009,P024,8,1453.01,1441.68,11533.44,1
ORD000088793,2025-12-01,2025-12-01,S009,P024,2,1453.01,1391.26,2782.52,1
ORD000088794,2025-12-03,2025-12-01,S009,P024,10,1453.01,1388.50,13885.00,1
ORD000088795,2025-12-02,2025-12-01,S009,P024,3,1453.01,1397.07,4191.21,1
ORD000088796,2025-12-07,2025-12-01,S009,P024,3,1453.01,1394.60,4183.80,1
ORD000088797,2025-12-12,2025-12-08,S009,P024,4,1453.01,1429.04,5716.16,1
ORD000088798,2025-12-11,2025-12-08,S009,P024,3,1453.01,1386.75,4160.25,1
ORD000088799,2025-12-10,2025-12-08,S009,P024,2,1453.01,1400.56,2801.12,1
ORD000088800,2025-12-14,2025-12-08,S009,P024,3,1453.01,1430.92,4292.76,1
ORD000088801,2025-12-08,2025-12-08,S009,P024,1,1453.01,1422.79,1422.79,1
ORD000088802,2025-12-10,2025-12-08,S009,P024,4,1453.01,1430.49,5721.96,1
ORD000088803,2025-12-12,2025-12-08,S009,P024,9,1453.01,1402.88,12625.92,1
