date,store_id,product_id,actual_demand,naive_prediction,linear_regression_prediction,random_forest_prediction
2025-12-15,S009,P023,76,58.00000000,69.95610972,58.30000000
2025-12-15,S009,P024,45,40.00000000,50.26160445,49.33000000
2025-12-15,S009,P025,35,48.00000000,53.59666877,52.73000000
2025-12-15,S009,P026,112,120.00000000,104.51840562,84.82000000
2025-12-15,S009,P027,50,65.00000000,68.92551391,62.60000000
2025-12-15,S009,P029,26,29.00000000,31.39428807,24.91000000
2025-12-15,S010,P005,37,48.00000000,50.34423742,45.16000000
2025-12-15,S010,P006,23,27.00000000,32.59137626,25.00000000
2025-12-15,S010,P008,30,39.00000000,38.34473981,30.30000000
2025-12-15,S010,P009,29,22.00000000,27.13423409,21.89000000
2025-12-15,S010,P011,36,47.00000000,43.77992708,35.89000000
2025-12-15,S010,P012,18,18.00000000,20.07269613,14.64000000
2025-12-15,S010,P013,25,24.00000000,29.38473039,26.58000000
2025-12-15,S010,P014,27,27.00000000,31.68633808,25.88000000
2025-12-15,S010,P017,59,69.00000000,59.03661711,50.05000000
2025-12-15,S010,P018,50,52.00000000,57.26443524,53.24000000
2025-12-15,S010,P019,44,40.00000000,37.59187083,27.82000000
2025-12-15,S010,P022,69,38.00000000,53.01692357,53.80000000
2025-12-15,S010,P023,36,48.00000000,45.30613776,36.11000000
2025-12-15,S010,P024,29,23.00000000,31.68087691,23.88000000
2025-12-15,S010,P025,29,33.00000000,33.63214290,28.80000000
2025-12-15,S010,P026,49,56.00000000,58.36714080,51.71000000
2025-12-15,S010,P027,39,44.00000000,43.34775910,33.90000000
2025-12-15,S010,P028,52,57.00000000,56.42193374,52.42000000
2025-12-15,S010,P030,33,34.00000000,34.02337868,28.56000000
2025-12-15,S011,P001,36,42.00000000,44.08704698,36.19000000
2025-12-15,S011,P003,29,30.00000000,33.35094675,27.24000000
2025-12-15,S011,P004,48,51.00000000,52.74295231,48.34000000
2025-12-15,S011,P007,21,24.00000000,25.34626075,21.20000000
2025-12-15,S011,P008,39,32.00000000,35.64668315,25.73000000
2025-12-15,S011,P009,19,24.00000000,26.02099028,20.71000000
2025-12-15,S011,P010,21,25.00000000,27.14594969,23.58000000
2025-12-15,S011,P012,15,12.00000000,17.48819906,14.58000000
2025-12-15,S011,P013,30,30.00000000,28.62606139,21.43000000
2025-12-15,S011,P014,30,25.00000000,28.49859233,26.02000000
2025-12-15,S011,P015,37,30.00000000,37.26803639,32.84000000
2025-12-15,S011,P016,59,51.00000000,50.62904869,47.46000000
2025-12-15,S011,P017,47,46.00000000,51.60031704,46.91000000
2025-12-15,S011,P018,72,42.00000000,51.63584293,52.19000000
2025-12-15,S011,P019,37,37.00000000,35.26904133,27.13000000
2025-12-15,S011,P020,21,16.00000000,19.65129493,16.12000000
2025-12-15,S011,P022,59,38.00000000,50.67485209,48.35000000
2025-12-15,S011,P023,50,43.00000000,41.09802062,34.61000000
2025-12-15,S011,P024,31,27.00000000,30.67900626,25.16000000
2025-12-15,S011,P026,57,51.00000000,55.01344574,54.19000000
2025-12-15,S011,P027,48,41.00000000,43.48908848,37.34000000
2025-12-15,S011,P028,38,55.00000000,51.91070297,51.78000000
2025-12-15,S011,P029,14,17.00000000,19.79927152,15.69000000
2025-12-15,S011,P030,42,28.00000000,33.52888434,28.19000000
2025-12-15,S012,P004,24,28.00000000,31.77894637,24.96000000
2025-12-15,S012,P005,21,26.00000000,28.48020149,21.72000000
2025-12-15,S012,P006,17,19.00000000,19.73214618,14.71000000
2025-12-15,S012,P007,12,12.00000000,15.99434888,11.86000000
2025-12-15,S012,P009,11,14.00000000,16.62741192,12.86000000
2025-12-15,S012,P010,12,12.00000000,16.44683282,11.73000000
2025-12-15,S012,P011,25,22.00000000,25.07383918,21.20000000
2025-12-15,S012,P014,14,9.00000000,16.60104244,13.27000000
2025-12-15,S012,P015,26,16.00000000,22.02021420,20.78000000
2025-12-15,S012,P017,28,14.00000000,26.22765528,24.42000000
2025-12-15,S012,P018,31,25.00000000,31.78662675,24.60000000
2025-12-15,S012,P020,8,10.00000000,12.84176398,9.91000000
2025-12-15,S012,P021,25,27.00000000,30.46821819,27.26000000
2025-12-15,S012,P022,29,31.00000000,34.22176960,27.92000000
2025-12-15,S012,P023,20,24.00000000,25.67611633,20.71000000
2025-12-15,S012,P025,18,15.00000000,18.57725856,14.68000000
2025-12-15,S012,P026,33,31.00000000,32.76703620,24.64000000
2025-12-15,S012,P028,29,28.00000000,31.47737196,24.97000000
2025-12-15,S012,P029,10,8.00000000,12.37944335,10.52000000
2025-12-15,S012,P030,22,17.00000000,21.10048128,17.03000000
2025-12-15,S013,P001,54,62.00000000,70.24956032,60.32000000
2025-12-15,S013,P002,33,29.00000000,35.44082077,32.54000000
2025-12-15,S013,P003,48,47.00000000,52.22556289,52.25000000
2025-12-15,S013,P004,93,79.00000000,81.53833073,79.37000000
2025-12-15,S013,P005,79,64.00000000,69.75046996,67.68000000
2025-12-15,S013,P006,38,41.00000000,46.76891925,41.42000000
2025-12-15,S013,P011,59,71.00000000,66.82304302,66.79000000
2025-12-15,S013,P012,23,25.00000000,27.29648464,23.22000000
2025-12-15,S013,P013,44,42.00000000,44.97506395,40.67000000
2025-12-15,S013,P014,43,40.00000000,44.53257352,39.33000000
2025-12-15,S013,P016,97,89.00000000,87.61497239,78.01000000
2025-12-15,S013,P017,83,73.00000000,81.31962447,80.32000000
2025-12-15,S013,P018,80,76.00000000,80.73695371,74.55000000
2025-12-15,S013,P019,51,55.00000000,54.56386582,46.52000000
2025-12-15,S013,P021,108,73.00000000,81.04414335,75.61000000
2025-12-15,S013,P023,57,65.00000000,67.70170307,62.97000000
2025-12-15,S013,P024,37,44.00000000,46.40310476,41.38000000
2025-12-15,S013,P027,63,84.00000000,65.47334547,61.20000000
2025-12-15,S013,P028,76,68.00000000,76.72980515,70.60000000
2025-12-15,S013,P029,26,28.00000000,28.76482976,22.67000000
2025-12-15,S014,P002,27,22.00000000,23.95795064,19.15000000
2025-12-15,S014,P005,38,51.00000000,49.33028401,41.95000000
2025-12-15,S014,P006,30,27.00000000,30.13992858,25.04000000
2025-12-15,S014,P007,23,22.00000000,27.25174363,21.30000000
2025-12-15,S014,P010,20,30.00000000,28.69977223,21.98000000
2025-12-15,S014,P012,20,14.00000000,18.47946116,12.92000000
2025-12-15,S014,P013,17,26.00000000,29.73367445,24.78000000
2025-12-15,S014,P014,27,28.00000000,30.94154815,26.78000000
2025-12-15,S014,P015,35,33.00000000,37.37472375,31.21000000
2025-12-15,S014,P020,17,15.00000000,20.22209124,17.08000000
2025-12-15,S014,P021,50,53.00000000,57.22020296,53.31000000
2025-12-15,S014,P022,52,60.00000000,60.35925493,43.66000000
2025-12-15,S014,P023,45,34.00000000,42.34919513,40.66000000
2025-12-15,S014,P025,26,24.00000000,31.90774811,27.19000000
2025-12-15,S014,P026,57,54.00000000,55.41538931,52.99000000
2025-12-15,S014,P027,38,39.00000000,42.68958770,37.95000000
2025-12-15,S014,P029,15,18.00000000,20.33823059,14.16000000
2025-12-15,S014,P030,38,38.00000000,38.36682141,33.82000000
2025-12-15,S015,P001,48,39.00000000,43.15797443,37.03000000
2025-12-15,S015,P003,36,33.00000000,36.43459501,33.19000000
2025-12-15,S015,P004,56,36.00000000,51.65001498,48.24000000
2025-12-15,S015,P007,25,20.00000000,26.60640894,22.13000000
2025-12-15,S015,P008,31,29.00000000,34.61593621,25.14000000
2025-12-15,S015,P009,15,32.00000000,29.50689917,21.61000000
2025-12-15,S015,P010,26,26.00000000,28.90397004,26.29000000
2025-12-15,S015,P012,17,18.00000000,20.09578288,14.88000000
2025-12-15,S015,P013,25,28.00000000,29.72730139,24.01000000
2025-12-15,S015,P014,37,31.00000000,31.86586315,26.63000000
2025-12-15,S015,P017,49,47.00000000,55.08894433,54.92000000
2025-12-15,S015,P018,53,55.00000000,55.70946893,52.23000000
2025-12-15,S015,P019,21,42.00000000,38.87406662,29.47000000
2025-12-15,S015,P020,17,15.00000000,20.36373832,15.96000000
2025-12-15,S015,P021,52,48.00000000,57.06239289,52.03000000
2025-12-15,S015,P022,55,50.00000000,57.89016418,54.48000000
2025-12-15,S015,P024,37,30.00000000,32.74474695,24.58000000
2025-12-15,S015,P025,25,31.00000000,34.69127475,26.16000000
2025-12-15,S015,P027,46,45.00000000,45.45828490,40.05000000
2025-12-15,S015,P028,56,42.00000000,52.79740311,52.09000000
2025-12-15,S015,P029,17,18.00000000,21.50423338,14.47000000
2025-12-15,S015,P030,28,26.00000000,34.87212984,33.23000000
2025-12-15,S016,P001,23,23.00000000,24.92505055,22.05000000
2025-12-15,S016,P002,15,13.00000000,15.87878854,10.73000000
2025-12-15,S016,P003,21,14.00000000,21.02119334,16.74000000
2025-12-15,S016,P004,26,23.00000000,29.52962270,26.05000000
2025-12-15,S016,P006,18,18.00000000,21.05456109,13.91000000
2025-12-15,S016,P007,14,11.00000000,16.76955276,12.40000000
2025-12-15,S016,P008,21,20.00000000,21.84673465,16.66000000
2025-12-15,S016,P009,13,16.00000000,17.35364141,13.37000000
2025-12-15,S016,P010,12,15.00000000,18.37410733,12.54000000
2025-12-15,S016,P011,23,22.00000000,26.96912300,22.55000000
2025-12-15,S016,P015,17,24.00000000,23.26590038,18.95000000
2025-12-15,S016,P017,31,31.00000000,31.11393492,26.58000000
2025-12-15,S016,P018,33,30.00000000,33.26073255,27.15000000
2025-12-15,S016,P020,10,10.00000000,13.50065836,10.02000000
2025-12-15,S016,P023,27,22.00000000,25.78284513,24.56000000
2025-12-15,S016,P024,17,15.00000000,19.28314589,15.16000000
2025-12-15,S016,P026,34,26.00000000,32.54782341,26.22000000
2025-12-15,S016,P030,21,19.00000000,21.15567732,15.78000000
2025-12-22,S001,P001,58,64.00000000,70.06595345,61.39000000
2025-12-22,S001,P002,34,40.00000000,40.88949365,33.31000000
2025-12-22,S001,P005,93,66.00000000,75.83997391,70.95000000
2025-12-22,S001,P006,62,49.00000000,52.73564465,49.66000000
2025-12-22,S001,P007,45,32.00000000,40.80424124,34.87000000
2025-12-22,S001,P008,64,58.00000000,55.83651266,52.50000000
2025-12-22,S001,P009,44,40.00000000,45.05628526,40.58000000
2025-12-22,S001,P011,90,77.00000000,74.44308908,72.36000000
2025-12-22,S001,P012,32,23.00000000,29.23582873,25.16000000
2025-12-22,S001,P013,43,41.00000000,45.67563728,36.20000000
2025-12-22,S001,P014,49,47.00000000,47.65271916,41.74000000
2025-12-22,S001,P015,54,53.00000000,60.49530584,51.16000000
2025-12-22,S001,P016,94,105.00000000,95.35390169,75.66000000
2025-12-22,S001,P018,119,95.00000000,89.43558486,76.77000000
2025-12-22,S001,P019,51,70.00000000,60.23479117,49.51000000
2025-12-22,S001,P020,29,31.00000000,33.23134807,23.74000000
2025-12-22,S001,P022,95,93.00000000,93.92558694,89.49000000
2025-12-22,S001,P023,64,66.00000000,72.27539773,59.38000000
2025-12-22,S001,P025,46,57.00000000,51.56134524,43.07000000
2025-12-22,S001,P027,61,61.00000000,68.24103753,63.42000000
2025-12-22,S001,P028,74,66.00000000,80.87169841,78.54000000
2025-12-22,S001,P029,25,29.00000000,31.06794735,26.68000000
2025-12-22,S002,P001,51,45.00000000,45.39659954,36.49000000
2025-12-22,S002,P002,27,23.00000000,27.75855488,21.47000000
2025-12-22,S002,P003,33,40.00000000,40.73983780,33.07000000
2025-12-22,S002,P004,58,49.00000000,55.51392270,53.27000000
2025-12-22,S002,P006,34,31.00000000,35.62535695,31.69000000
2025-12-22,S002,P008,32,30.00000000,36.20503045,32.08000000
2025-12-22,S002,P010,25,33.00000000,32.23415723,27.12000000
2025-12-22,S002,P011,56,40.00000000,44.82308666,39.29000000
2025-12-22,S002,P012,19,13.00000000,19.89367792,15.86000000
2025-12-22,S002,P013,31,29.00000000,33.44331742,23.97000000
2025-12-22,S002,P015,35,46.00000000,43.72731049,34.06000000
2025-12-22,S002,P016,60,50.00000000,58.94711673,48.61000000
2025-12-22,S002,P017,52,55.00000000,59.96762016,49.93000000
2025-12-22,S002,P019,32,42.00000000,39.72036902,30.92000000
2025-12-22,S002,P020,19,20.00000000,22.84594944,18.18000000
2025-12-22,S002,P021,60,60.00000000,61.22631107,54.21000000
2025-12-22,S002,P022,52,58.00000000,63.84981236,54.59000000
2025-12-22,S002,P023,60,38.00000000,47.46435833,44.68000000
2025-12-22,S002,P026,62,80.00000000,67.03859360,53.80000000
2025-12-22,S002,P027,35,46.00000000,47.12803460,42.95000000
2025-12-22,S002,P029,21,17.00000000,22.21625889,17.82000000
2025-12-22,S002,P030,29,45.00000000,40.74742254,34.48000000
2025-12-22,S003,P001,43,42.00000000,47.25690398,45.59000000
2025-12-22,S003,P002,32,30.00000000,27.80926689,22.98000000
2025-12-22,S003,P004,50,50.00000000,55.56504476,54.29000000
2025-12-22,S003,P007,26,22.00000000,29.51437004,26.46000000
2025-12-22,S003,P008,39,32.00000000,37.70672247,34.02000000
2025-12-22,S003,P009,31,32.00000000,30.69594007,25.04000000
2025-12-22,S003,P010,31,30.00000000,30.56672890,23.89000000
2025-12-22,S003,P012,19,16.00000000,19.89444585,15.71000000
2025-12-22,S003,P015,29,30.00000000,40.50452433,37.15000000
2025-12-22,S003,P016,59,37.00000000,56.72585227,54.18000000
2025-12-22,S003,P017,56,66.00000000,59.96480457,47.91000000
2025-12-22,S003,P019,42,37.00000000,40.35727422,33.65000000
2025-12-22,S003,P020,19,16.00000000,21.77640188,16.21000000
2025-12-22,S003,P021,51,55.00000000,59.05658674,49.53000000
2025-12-22,S003,P022,65,67.00000000,60.25605919,48.17000000
2025-12-22,S003,P025,39,29.00000000,36.15548237,30.82000000
2025-12-22,S003,P026,71,48.00000000,57.01328082,52.86000000
2025-12-22,S003,P028,58,63.00000000,58.89782280,51.41000000
2025-12-22,S004,P001,20,22.00000000,24.76733666,20.13000000
2025-12-22,S004,P002,9,13.00000000,15.56465718,9.69000000
2025-12-22,S004,P003,16,16.00000000,21.14747925,17.41000000
2025-12-22,S004,P004,25,22.00000000,29.40350350,26.83000000
2025-12-22,S004,P005,22,22.00000000,26.31987665,22.00000000
2025-12-22,S004,P007,13,12.00000000,16.04804295,10.82000000
2025-12-22,S004,P008,18,16.00000000,20.93618934,17.47000000
2025-12-22,S004,P009,15,16.00000000,17.35715894,13.74000000
2025-12-22,S004,P011,27,24.00000000,25.07624039,19.81000000
2025-12-22,S004,P012,10,9.00000000,12.16548150,10.03000000
2025-12-22,S004,P013,12,19.00000000,18.81129717,13.30000000
2025-12-22,S004,P015,22,19.00000000,22.27176190,16.76000000
2025-12-22,S004,P016,20,37.00000000,35.47585068,26.33000000
2025-12-22,S004,P018,30,28.00000000,30.10403368,24.23000000
2025-12-22,S004,P019,18,18.00000000,21.58108182,15.43000000
2025-12-22,S004,P020,11,11.00000000,13.37372979,9.79000000
2025-12-22,S004,P023,20,26.00000000,26.31476206,22.81000000
2025-12-22,S004,P024,16,15.00000000,18.76904689,11.79000000
2025-12-22,S004,P025,14,15.00000000,18.39745507,14.21000000
2025-12-22,S004,P027,21,20.00000000,25.27799846,21.67000000
2025-12-22,S004,P028,28,27.00000000,29.31574190,22.69000000
2025-12-22,S004,P029,7,9.00000000,13.00125677,10.02000000
2025-12-22,S004,P030,19,18.00000000,20.80718527,14.24000000
2025-12-22,S005,P002,27,28.00000000,34.15826285,30.96000000
2025-12-22,S005,P003,46,52.00000000,54.69644908,49.49000000
2025-12-22,S005,P004,76,64.00000000,83.22710091,81.31000000
2025-12-22,S005,P005,93,76.00000000,76.73610632,71.09000000
2025-12-22,S005,P006,42,53.00000000,50.23396502,42.71000000
2025-12-22,S005,P008,58,58.00000000,56.10955671,50.06000000
2025-12-22,S005,P009,39,48.00000000,44.44103432,36.31000000
2025-12-22,S005,P010,47,30.00000000,40.54419273,36.93000000
2025-12-22,S005,P011,57,65.00000000,66.20068259,59.12000000
2025-12-22,S005,P013,43,30.00000000,40.00297694,36.29000000
2025-12-22,S005,P015,60,62.00000000,60.24983488,52.02000000
2025-12-22,S005,P016,82,76.00000000,81.62773104,75.65000000
2025-12-22,S005,P017,60,78.00000000,79.56490650,75.71000000
2025-12-22,S005,P018,73,64.00000000,79.82680834,74.00000000
2025-12-22,S005,P020,24,24.00000000,29.71684449,25.88000000
2025-12-22,S005,P021,78,76.00000000,80.79467401,79.32000000
2025-12-22,S005,P024,45,48.00000000,47.91695428,40.99000000
2025-12-22,S005,P025,43,55.00000000,48.69626846,40.55000000
2025-12-22,S005,P026,68,98.00000000,87.83244753,75.01000000
2025-12-22,S005,P028,70,76.00000000,77.64745470,76.50000000
2025-12-22,S005,P029,27,34.00000000,32.18548769,23.75000000
2025-12-22,S005,P030,47,56.00000000,54.31048822,46.89000000
2025-12-22,S006,P001,41,47.00000000,45.49678569,37.75000000
2025-12-22,S006,P002,21,18.00000000,25.82307461,23.15000000
2025-12-22,S006,P003,39,32.00000000,37.20117737,34.98000000
2025-12-22,S006,P004,55,48.00000000,57.40094712,53.92000000
2025-12-22,S006,P005,52,56.00000000,53.41389035,44.58000000
2025-12-22,S006,P006,33,31.00000000,35.07363036,31.56000000
2025-12-22,S006,P007,23,26.00000000,28.76464643,22.51000000
2025-12-22,S006,P008,34,31.00000000,39.04208792,32.13000000
2025-12-22,S006,P009,37,25.00000000,29.64027368,26.47000000
2025-12-22,S006,P010,21,29.00000000,30.56277950,23.82000000
2025-12-22,S006,P011,45,53.00000000,50.32350301,39.34000000
2025-12-22,S006,P014,32,28.00000000,33.25292038,26.79000000
2025-12-22,S006,P015,43,44.00000000,44.82048743,36.88000000
2025-12-22,S006,P016,55,63.00000000,62.02887415,50.02000000
2025-12-22,S006,P017,64,44.00000000,56.74428805,53.15000000
2025-12-22,S006,P019,39,36.00000000,37.50496173,30.33000000
2025-12-22,S006,P021,66,46.00000000,56.93211874,54.27000000
2025-12-22,S006,P022,60,63.00000000,64.11204884,56.40000000
2025-12-22,S006,P024,36,25.00000000,34.16469222,27.14000000
2025-12-22,S006,P025,33,24.00000000,34.37172311,31.99000000
2025-12-22,S006,P026,69,56.00000000,58.49297172,55.44000000
2025-12-22,S006,P027,30,42.00000000,49.42942178,43.23000000
2025-12-22,S006,P029,18,23.00000000,23.33073370,18.00000000
2025-12-22,S006,P030,38,37.00000000,40.76128019,33.28000000
2025-12-22,S007,P001,32,40.00000000,39.65229007,31.07000000
2025-12-22,S007,P002,22,21.00000000,22.98585498,18.36000000
2025-12-22,S007,P003,32,35.00000000,34.51005009,27.05000000
2025-12-22,S007,P005,47,48.00000000,44.14246379,36.41000000
2025-12-22,S007,P008,26,23.00000000,31.82973763,26.29000000
2025-12-22,S007,P009,21,19.00000000,23.51190706,19.85000000
2025-12-22,S007,P010,22,22.00000000,27.03908911,21.62000000
2025-12-22,S007,P014,27,30.00000000,30.04304416,24.89000000
2025-12-22,S007,P015,34,28.00000000,33.91581514,28.58000000
2025-12-22,S007,P016,51,52.00000000,50.68550611,45.97000000
2025-12-22,S007,P018,51,60.00000000,54.49239074,47.60000000
2025-12-22,S007,P021,55,47.00000000,51.22337954,46.13000000
2025-12-22,S007,P022,59,44.00000000,51.58637437,48.65000000
2025-12-22,S007,P024,29,23.00000000,29.47783423,25.55000000
2025-12-22,S007,P028,48,50.00000000,50.66598076,48.77000000
2025-12-22,S008,P002,14,11.00000000,16.17611428,12.56000000
2025-12-22,S008,P003,18,21.00000000,23.66777114,19.65000000
2025-12-22,S008,P005,30,25.00000000,30.35866934,25.12000000
2025-12-22,S008,P006,23,19.00000000,22.59961729,17.70000000
2025-12-22,S008,P007,13,16.00000000,16.81682491,13.72000000
2025-12-22,S008,P011,20,32.00000000,28.68640591,24.19000000
2025-12-22,S008,P012,10,9.00000000,12.94744911,10.15000000
2025-12-22,S008,P013,17,16.00000000,18.88905193,14.92000000
2025-12-22,S008,P014,19,16.00000000,20.52137095,15.88000000
2025-12-22,S008,P016,44,36.00000000,33.65839135,27.05000000
2025-12-22,S008,P018,22,31.00000000,34.02657050,29.31000000
2025-12-22,S008,P019,18,20.00000000,23.75773737,20.99000000
2025-12-22,S008,P020,12,12.00000000,14.89455649,9.80000000
2025-12-22,S008,P021,33,32.00000000,33.94799684,25.35000000
2025-12-22,S008,P023,26,17.00000000,25.44960121,24.43000000
2025-12-22,S008,P024,21,18.00000000,20.22193143,14.63000000
2025-12-22,S008,P025,22,22.00000000,22.19926387,14.52000000
2025-12-22,S008,P026,42,26.00000000,37.74560687,34.22000000
2025-12-22,S008,P027,23,21.00000000,26.55756084,25.00000000
2025-12-22,S008,P028,28,23.00000000,31.30066357,28.25000000
2025-12-22,S008,P030,18,24.00000000,24.11858327,18.59000000
2025-12-22,S009,P001,67,69.00000000,70.39207418,57.68000000
2025-12-22,S009,P003,56,64.00000000,62.55651629,52.79000000
2025-12-22,S009,P004,74,68.00000000,80.22067698,74.34000000
2025-12-22,S009,P005,97,94.00000000,90.38412748,77.08000000
2025-12-22,S009,P006,60,51.00000000,53.24882070,47.82000000
2025-12-22,S009,P007,36,36.00000000,41.09531440,35.88000000
2025-12-22,S009,P010,37,44.00000000,46.89508122,40.04000000
2025-12-22,S009,P011,77,50.00000000,70.37208288,63.20000000
2025-12-22,S009,P012,29,25.00000000,30.43556375,26.03000000
2025-12-22,S009,P013,46,52.00000000,47.81192083,42.36000000
2025-12-22,S009,P014,47,43.00000000,49.02143207,43.65000000
2025-12-22,S009,P016,89,110.00000000,96.93798693,70.55000000
2025-12-22,S009,P017,88,82.00000000,88.36180895,79.71000000
2025-12-22,S009,P019,58,55.00000000,61.59781174,51.56000000
2025-12-22,S009,P021,72,106.00000000,93.04352428,82.20000000
2025-12-22,S009,P022,100,97.00000000,97.91734368,86.13000000
2025-12-22,S009,P023,91,76.00000000,71.83942776,60.17000000
2025-12-22,S009,P024,48,45.00000000,51.98555129,47.53000000
2025-12-22,S009,P025,53,35.00000000,50.32585075,49.40000000
2025-12-22,S009,P026,102,112.00000000,101.21301974,84.18000000
2025-12-22,S009,P027,78,50.00000000,66.71921973,59.80000000
2025-12-22,S009,P029,25,26.00000000,30.35722942,28.30000000
2025-12-22,S010,P005,54,37.00000000,47.87047510,43.48000000
2025-12-22,S010,P006,32,23.00000000,31.88642458,24.22000000
2025-12-22,S010,P008,41,30.00000000,36.48996890,30.79000000
2025-12-22,S010,P009,24,29.00000000,28.83549406,22.48000000
2025-12-22,S010,P011,50,36.00000000,41.44500286,37.19000000
2025-12-22,S010,P012,16,18.00000000,20.19565578,14.84000000
2025-12-22,S010,P013,30,25.00000000,29.51276052,25.31000000
2025-12-22,S010,P014,27,27.00000000,31.98655054,26.69000000
2025-12-22,S010,P017,68,59.00000000,56.28706017,44.78000000
2025-12-22,S010,P018,50,50.00000000,56.70784873,53.98000000
2025-12-22,S010,P019,38,44.00000000,38.85557616,33.10000000
2025-12-22,S010,P022,63,69.00000000,60.02161968,50.70000000
2025-12-22,S010,P023,39,36.00000000,42.41679390,37.24000000
2025-12-22,S010,P024,24,29.00000000,33.17089796,24.90000000
2025-12-22,S010,P025,32,29.00000000,33.45820052,29.02000000
2025-12-22,S010,P026,63,49.00000000,56.83904134,53.78000000
2025-12-22,S010,P027,41,39.00000000,42.26533365,36.24000000
2025-12-22,S010,P028,40,52.00000000,54.90810824,51.53000000
2025-12-22,S010,P030,35,33.00000000,34.05060875,28.80000000
2025-12-22,S011,P001,40,36.00000000,42.74791118,38.03000000
2025-12-22,S011,P003,32,29.00000000,33.79781239,29.38000000
2025-12-22,S011,P004,57,48.00000000,51.91192950,45.50000000
2025-12-22,S011,P007,27,21.00000000,25.09855921,21.36000000
2025-12-22,S011,P008,34,39.00000000,37.51943203,25.70000000
2025-12-22,S011,P009,21,19.00000000,25.05149918,22.30000000
2025-12-22,S011,P010,27,21.00000000,26.71097774,23.98000000
2025-12-22,S011,P012,13,15.00000000,18.58809798,14.85000000
2025-12-22,S011,P013,23,30.00000000,29.22378292,22.33000000
2025-12-22,S011,P014,36,30.00000000,29.76618211,24.76000000
2025-12-22,S011,P015,39,37.00000000,38.68585892,33.16000000
2025-12-22,S011,P016,60,59.00000000,53.25473096,43.02000000
2025-12-22,S011,P017,54,47.00000000,52.81264103,50.41000000
2025-12-22,S011,P018,46,72.00000000,56.90767059,45.99000000
2025-12-22,S011,P019,25,37.00000000,36.04164090,27.48000000
2025-12-22,S011,P020,17,21.00000000,20.75939960,15.31000000
2025-12-22,S011,P022,54,59.00000000,55.28335415,48.83000000
2025-12-22,S011,P023,35,50.00000000,42.85095281,39.94000000
2025-12-22,S011,P024,25,31.00000000,31.87182042,27.17000000
2025-12-22,S011,P026,61,57.00000000,57.30183902,44.93000000
2025-12-22,S011,P027,47,48.00000000,44.60539890,37.60000000
2025-12-22,S011,P028,58,38.00000000,48.24574580,46.27000000
2025-12-22,S011,P029,16,14.00000000,19.43938214,13.56000000
2025-12-22,S011,P030,27,42.00000000,36.60346226,27.20000000
2025-12-22,S012,P004,29,24.00000000,30.89223431,26.90000000
2025-12-22,S012,P005,25,21.00000000,27.79526893,20.18000000
2025-12-22,S012,P006,16,17.00000000,19.55027010,15.07000000
2025-12-22,S012,P007,15,12.00000000,16.20427418,10.84000000
2025-12-22,S012,P009,14,11.00000000,16.40680018,12.47000000
2025-12-22,S012,P010,13,12.00000000,16.99912470,12.37000000
2025-12-22,S012,P011,25,25.00000000,25.37963142,19.44000000
2025-12-22,S012,P014,16,14.00000000,18.36522982,13.39000000
2025-12-22,S012,P015,23,26.00000000,24.19117245,19.05000000
2025-12-22,S012,P017,27,28.00000000,29.95550159,25.93000000
2025-12-22,S012,P018,29,31.00000000,33.23053660,24.14000000
2025-12-22,S012,P020,11,8.00000000,12.67321303,10.26000000
2025-12-22,S012,P021,31,25.00000000,30.40433298,28.72000000
2025-12-22,S012,P022,35,29.00000000,33.68457641,25.94000000
2025-12-22,S012,P023,22,20.00000000,25.44636609,22.02000000
2025-12-22,S012,P025,17,18.00000000,19.81799576,15.25000000
2025-12-22,S012,P026,23,33.00000000,31.97431372,28.14000000
2025-12-22,S012,P028,28,29.00000000,31.87738201,25.23000000
2025-12-22,S012,P029,9,10.00000000,13.25772513,10.05000000
2025-12-22,S012,P030,21,22.00000000,22.45629039,16.93000000
2025-12-22,S013,P001,62,54.00000000,69.14585520,59.39000000
2025-12-22,S013,P002,40,33.00000000,36.48622127,30.79000000
2025-12-22,S013,P003,65,48.00000000,52.85124410,50.25000000
2025-12-22,S013,P004,67,93.00000000,84.04379159,74.67000000
2025-12-22,S013,P005,90,79.00000000,71.92575907,70.83000000
2025-12-22,S013,P006,52,38.00000000,46.39590496,41.87000000
2025-12-22,S013,P011,76,59.00000000,63.71915537,63.96000000
2025-12-22,S013,P012,26,23.00000000,27.80747773,22.05000000
2025-12-22,S013,P013,45,44.00000000,45.80598085,39.64000000
2025-12-22,S013,P014,49,43.00000000,45.08050918,37.08000000
2025-12-22,S013,P016,88,97.00000000,88.34838271,73.11000000
2025-12-22,S013,P017,94,83.00000000,82.71295096,74.13000000
2025-12-22,S013,P018,81,80.00000000,81.41973840,78.52000000
2025-12-22,S013,P019,51,51.00000000,53.07843954,53.72000000
2025-12-22,S013,P021,69,108.00000000,89.13859182,79.70000000
2025-12-22,S013,P023,59,57.00000000,66.82868385,62.45000000
2025-12-22,S013,P024,35,37.00000000,44.89633385,39.42000000
2025-12-22,S013,P027,81,63.00000000,61.42339685,64.61000000
2025-12-22,S013,P028,71,76.00000000,78.50286796,70.81000000
2025-12-22,S013,P029,27,26.00000000,28.55335652,23.23000000
2025-12-22,S014,P002,23,27.00000000,25.07575197,17.70000000
2025-12-22,S014,P005,48,38.00000000,46.47523111,39.51000000
2025-12-22,S014,P006,36,30.00000000,30.76425148,24.97000000
